,ESOL,Group,TMAP1,TMAP2,smiles
85,-0.2816717261696913,3 (265),0.17665523290634155,-0.3289799094200134,ClC(Cl)(Cl)C(Cl)(Cl)Cl
86,-1.7993230508992053,4 (225),0.11352860927581787,0.10124713182449341,CC(C)C(C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1)c3ccc(OC(F)F)cc3
87,1.07692443788948,4 (225),0.2045087218284607,0.045925676822662354,CCCN(=O)=O
88,0.3431878336066523,3 (265),0.026338040828704834,-0.2434806525707245,CC(C)C1CCC(C)CC1=O
89,-1.0816813140651618,1 (179),-0.45789670944213867,0.0656542181968689,CCN2c1cc(Cl)ccc1NC(=O)c3cccnc23 
90,-0.19172981983824794,4 (225),0.1339314579963684,-0.11399215459823608,O=N(=O)c1c(Cl)c(Cl)ccc1
91,-0.1822622507507276,5 (195),0.41354233026504517,-0.23448601365089417,CCCC(C)C1(CC=C)C(=O)NC(=S)NC1=O 
92,-1.3846435248658129,1 (179),-0.3108255863189697,0.04013550281524658,c1ccc2c(c1)c3cccc4cccc2c34
93,0.8213000725264304,3 (265),0.09962904453277588,-0.2817436456680298,CCCOC(C)C
94,-0.5751663678828225,1 (179),-0.25840508937835693,0.02699810266494751,Cc1cc(C)c2ccccc2c1
95,-0.4710231079200986,5 (195),0.3009493350982666,-0.08737233281135559,CCC(=C(CC)c1ccc(O)cc1)c2ccc(O)cc2 
96,-1.2142272812904469,2 (264),-0.02049928903579712,0.23047804832458496,c1(C#N)c(Cl)c(C#N)c(Cl)c(Cl)c(Cl)1
97,-1.976366592835836,2 (264),0.07831048965454102,0.2861670255661011,Clc1ccc(Cl)c(c1)c2ccc(Cl)c(Cl)c2
98,0.6982216743886658,2 (264),-0.0013180375099182129,-0.09051337838172913,C1OC1c2ccccc2 
99,-0.0923203444192842,5 (195),0.37021857500076294,0.025196731090545654,CC(C)c1ccccc1
100,-0.1775284662069675,1 (179),-0.42825621366500854,-0.13964134454727173,CC12CCC3C(CCC4=CC(=O)CCC34C)C2CCC1C(=O)CO
101,-1.1148178058714828,2 (264),-0.00429844856262207,0.24407851696014404,c2(Cl)c(Cl)c(Cl)c1nccnc1c2(Cl) 
102,1.6402447985969415,3 (265),0.006812632083892822,-0.2409166395664215,C1OC(O)C(O)C(O)C1O
103,1.1573987751334032,3 (265),-0.1148245632648468,-0.4646744728088379,ClCCl
104,-0.5183609533577003,2 (264),-0.12675294280052185,-0.1672053337097168,CCc1cccc2ccccc12
105,1.730186704928385,3 (265),0.13017326593399048,-0.26295244693756104,COC=O
106,0.6319486907760233,4 (225),0.14166045188903809,-0.09001708030700684,Oc1ccccc1N(=O)=O
107,0.7427192491000115,2 (264),-0.20217344164848328,0.19226205348968506,Cc1c[nH]c(=O)[nH]c1=O 
108,0.24851214273144884,3 (265),0.23955774307250977,-0.4651385247707367,CC(C)C
109,0.8733717025077925,5 (195),0.397530198097229,-0.07477980852127075,OCC1OC(C(O)C1O)n2cnc3c(O)ncnc23
110,-0.2532690189071302,2 (264),0.013528048992156982,-0.1070355474948883,Oc1c(I)cc(C#N)cc1I
111,-0.7692515341769899,4 (225),0.23295313119888306,0.016376972198486328,Oc1ccc(Cl)cc1C(=O)Nc2ccc(cc2Cl)N(=O)=O
112,-0.04971628352544264,3 (265),0.057245850563049316,-0.3223820924758911,CCCCC
113,1.4556272013902944,2 (264),-0.007575690746307373,-0.06119152903556824,c1ccccc1O
114,-0.9917394077337184,1 (179),-0.2617838978767395,-0.030394643545150757,Nc3ccc2cc1ccccc1cc2c3 
115,0.26129336099960115,2 (264),-0.19845283031463623,0.25665122270584106,Cn1cnc2n(C)c(=O)[nH]c(=O)c12 
116,0.7692284425450685,1 (179),-0.2850024104118347,-0.050930559635162354,c1ccc2cnccc2c1
117,-0.6423861084042172,1 (179),-0.3820157051086426,0.17011100053787231,COP(=S)(OC)SCC(=O)N(C(C)C)c1ccc(Cl)cc1
118,-1.0106745459087592,2 (264),-0.11233294010162354,-0.20387637615203857,CCCCCCc1ccccc1
119,-0.693510981476827,2 (264),-0.08221858739852905,0.06989449262619019,Clc1ccccc1c2ccccc2
120,0.021290484630960227,5 (195),0.39674365520477295,-0.15341109037399292,CCCC(=C)C
121,-0.8165893796145915,3 (265),0.2531735301017761,-0.47408491373062134,CC(C)C(C)C(C)C
122,-1.2189610658342072,2 (264),-0.0013470947742462158,0.24461418390274048,Clc1cc(Cl)c(Cl)c(Cl)c1Cl
123,0.9775149624705164,4 (225),0.1845068335533142,-0.026744455099105835,Oc1cccc(c1)N(=O)=O
124,-1.1526880822215644,3 (265),-0.0002301037311553955,-0.3904885947704315,CCCCCCCCC=C
125,1.1716001287646838,3 (265),0.17034202814102173,-0.23653644323349,CC(=O)OCC(COC(=O)C)OC(=O)C
126,0.3952594635880142,5 (195),0.4132789373397827,0.06400847434997559,CCCCc1c(C)nc(nc1O)N(C)C 
127,-2.01755051836655,4 (225),0.1239691972732544,0.08763444423675537,CC1(C)C(C=C(Cl)Cl)C1C(=O)OC(C#N)c2ccc(F)c(Oc3ccccc3)c2
128,1.815394826716068,2 (264),-0.14915060997009277,-0.09824785590171814,c1ccncc1
129,-0.6414393514954648,3 (265),-0.04834812879562378,-0.38159728050231934,CCCCCCCBr
130,1.626043444965661,1 (179),-0.2893107533454895,-0.049930840730667114,Cc1ccncc1C
131,-0.16806089711944713,1 (179),-0.4635319113731384,-0.1516769826412201,CC34CC(O)C1(F)C(CCC2=CC(=O)CCC12C)C3CCC4(O)C(=O)CO 
132,0.466266231744417,4 (225),0.32090651988983154,0.21408426761627197,CCSCc1ccccc1OC(=O)NC 
133,1.06745686880196,5 (195),0.24038273096084595,-0.22166761755943298,CCOC(=O)CC(=O)OCC
134,-0.5609650142515419,1 (179),-0.352670818567276,-0.10732433199882507,CC1=CCC(CC1)C(C)=C
135,0.016556700087199942,1 (179),-0.36270079016685486,0.015478789806365967,C1Cc2ccccc2C1
136,0.3147851263440912,2 (264),-0.13707345724105835,-0.07865878939628601,CC(C)(C)c1ccc(O)cc1
137,0.5628354364371247,5 (195),0.4608982801437378,-0.3091874420642853,O=C2NC(=O)C1(CC1)C(=O)N2 
138,-0.2248663116445691,4 (225),0.05378878116607666,-0.009590506553649902,Clc1cccc(I)c1
139,-0.6035690751453834,1 (179),-0.248445063829422,0.1016768217086792,Brc1cccc2ccccc12
140,0.2532459272752089,3 (265),0.013284683227539062,-0.43827393651008606,CC/C=C/C
141,1.6686475058595027,2 (264),-0.17829343676567078,0.13629883527755737,Cc1cccc(C)n1
142,0.5278054308132993,3 (265),0.00799328088760376,-0.5,ClC=C(Cl)Cl
143,0.5467405689883401,1 (179),-0.24025946855545044,0.10036802291870117,Nc1cccc2ccccc12
144,0.12069996004992398,4 (225),0.04061532020568848,0.03813135623931885,Cc1cccc(C)c1
145,0.5339593507201875,2 (264),-0.15668818354606628,0.08488059043884277,Oc2ncc1nccnc1n2
146,2.1988313747606427,3 (265),0.16599750518798828,-0.2313617765903473,CO
147,0.28732917599028224,5 (195),0.4257774353027344,-0.29771602153778076,CCC1(CCC(C)C)C(=O)NC(=O)NC1=O
148,1.7017839976658238,5 (195),0.4153759479522705,-0.15368881821632385,CCC(=O)C
149,0.9457986060273232,2 (264),-0.20222064852714539,0.21120291948318481,Fc1c[nH]c(=O)[nH]c1=O 
150,0.5325392153570595,5 (195),0.4012853503227234,-0.07679399847984314,Nc1ncnc2n(ccc12)C3OC(CO)C(O)C3O 
151,1.8390637494348687,4 (225),0.04482400417327881,0.014189064502716064,Oc1cccc(O)c1
152,0.8686379179640322,3 (265),-0.06501263380050659,-0.34525418281555176,CCCCCCO
153,0.16330402094376553,3 (265),-0.10264042019844055,-0.429337739944458,CCCCCCl
154,0.5704094917071411,3 (265),-5.0961971282958984e-05,-0.4793192744255066,C=CC=C
155,1.1147947142395616,3 (265),0.18499350547790527,-0.2248595952987671,CCCOC(=O)C
156,0.5136040771820188,1 (179),-0.3722561001777649,-0.015107274055480957,Oc2ccc1CCCCc1c2 
157,1.446159632302774,5 (195),0.4584726095199585,-0.13710051774978638,NC(=O)CCl 
158,-1.6781381665789443,4 (225),0.24529272317886353,-0.034543246030807495,COP(=S)(OC)Oc1cc(Cl)c(I)cc1Cl
159,-0.002378438087840798,2 (264),-0.07330858707427979,-0.09861314296722412,Cc1ccc(Cl)cc1
160,0.3891055436811261,5 (195),0.4494820833206177,0.07498085498809814,CSc1nnc(c(=O)n1N)C(C)(C)C
161,-1.3893773094095734,1 (179),-0.2598841190338135,0.005565166473388672,Cc1ccc(OP(=O)(Oc2cccc(C)c2)Oc3ccccc3C)cc1
162,0.8402352107014712,3 (265),0.006772816181182861,-0.42004498839378357,CCCCCC=O
163,-0.003325194996592729,5 (195),0.3181896209716797,-0.09542801976203918,CCCCOC(=O)c1ccc(N)cc1
164,0.015136564724071832,1 (179),-0.39930057525634766,0.04687952995300293,O2c1cc(C)ccc1N(C)C(=O)c3cc(N)cnc23 
165,0.2911162036252904,5 (195),0.4085771441459656,-0.17294642329216003,CC(C)=CCC/C(C)=C\CO
166,-1.0438110377150804,2 (264),-0.07651951909065247,0.07355928421020508,Clc1ccc(cc1)c2ccccc2Cl 
167,-1.6322204565044705,5 (195),0.3125120997428894,-0.26073092222213745,O=C1N(COC(=O)CCCCCCC)C(=O)C(N1)(c2ccccc2)c3ccccc3
168,1.3514839414275706,4 (225),0.20580178499221802,0.04196131229400635,CCN(=O)=O
169,-1.4433424532084391,4 (225),0.12372064590454102,-0.128889799118042,CCN(CC(C)=C)c1c(cc(cc1N(=O)=O)C(F)(F)F)N(=O)=O
170,-0.7077123351081076,2 (264),0.03326249122619629,0.2918979525566101,Clc1ccc(Cl)c(Cl)c1Cl
171,0.6002323343328301,5 (195),0.23839092254638672,-0.23255711793899536,CCCC(C)(COC(N)=O)COC(N)=O 
172,-0.7455826114581892,1 (179),-0.4130087196826935,-0.14181795716285706,CC(=O)C3CCC4C2CC=C1CC(O)CCC1(C)C2CCC34C 
173,0.9822487470142766,3 (265),-0.146112859249115,-0.367764949798584,CI
174,0.9207095479453944,3 (265),0.029239654541015625,-0.24518123269081116,CC1CC(C)C(=O)C(C1)C(O)CC2CC(=O)NC(=O)C2 
175,-1.5271304396329948,5 (195),0.30722296237945557,-0.25274857878685,O=C1N(COC(=O)CCCCCC)C(=O)C(N1)(c2ccccc2)c3ccccc3
176,0.9538460397517154,5 (195),0.4100630283355713,0.03387653827667236,CC1=CC(=O)CC(C)(C)C1 
177,0.3242526954316116,5 (195),0.43587201833724976,-0.21790459752082825,O=C1NC(=O)NC(=O)C1(CC)C(C)CC
178,0.23431078910016814,5 (195),0.386996865272522,-0.16899174451828003,CCCCC(=O)CCCC
179,0.3493417535135405,5 (195),0.36206191778182983,-0.29717928171157837,CCC1(CCC(=O)NC1=O)c2ccccc2 
180,-0.2864055107134516,3 (265),0.20939099788665771,-0.4066329300403595,CCC(C)CC
181,-2.61542750624346,4 (225),0.14391648769378662,0.06832492351531982,CCOc1ccc(cc1)C(C)(C)COCc3cccc(Oc2ccccc2)c3
182,0.0709952223404421,1 (179),-0.22336530685424805,0.08981961011886597,Cc1ccccc1n3c(C)nc2ccccc2c3=O
183,1.4120763835877008,3 (265),-0.215426504611969,-0.39445802569389343,ClCC#N
184,-1.2672456681805615,4 (225),0.25262874364852905,-0.037784457206726074,CCOP(=S)(CC)Oc1cc(Cl)c(Cl)cc1Cl
185,-1.2236948503779672,1 (179),-0.39100879430770874,-0.07302284240722656,CC12CCC(=O)C=C1CCC3C2CCC4(C)C3CCC4(O)C#C 
186,1.9763435012039143,2 (264),-0.15241986513137817,-0.10141900181770325,c1ccnnc1
187,-0.7361150423706685,2 (264),-0.01787257194519043,0.21198570728302002,Clc1cc(Cl)c(Cl)c(Cl)c1
188,-2.0095030846421573,1 (179),-0.4110168218612671,-0.15399593114852905,C1C(O)CCC2(C)CC3CCC4(C)C5(C)CC6OCC(C)CC6OC5CC4C3C=C21
189,1.1147947142395616,2 (264),-0.14503654837608337,0.1630481481552124,Nc1ccccc1O
190,-0.3432109252385736,5 (195),0.31752121448516846,-0.21773174405097961,CCCCCCCCC(=O)OCC
191,0.6977482959342898,1 (179),-0.37633568048477173,0.19075506925582886,COCC(=O)N(C(C)C(=O)OC)c1c(C)cccc1C 
192,0.4852013699194578,4 (225),0.30667561292648315,0.21132421493530273,CNC(=O)Oc1ccccc1OC(C)C
193,0.5278054308132993,3 (265),0.224590003490448,-0.44280102849006653,CCC(C)Cl
194,0.3763243254129737,1 (179),-0.2610054314136505,-0.06994584202766418,Oc1ccc2ccccc2c1
195,-1.2407364747355043,4 (225),0.1746085286140442,0.16892015933990479,CC(C)Oc1cc(c(Cl)cc1Cl)n2nc(oc2=O)C(C)(C)C
196,0.3384540490628922,3 (265),-0.1610562801361084,-0.39566677808761597,CCCCC#C
197,-0.5514974451640217,3 (265),-0.1318356990814209,-0.39168766140937805,CCCCCCCC#C
198,-0.21066495801328866,2 (264),-0.1252472698688507,0.14717090129852295,Cc1ccccc1Cl
199,0.9349109015766748,3 (265),0.23578912019729614,-0.4653640389442444,CC(C)OC(C)C
200,-0.00900573644910495,2 (264),-0.05127134919166565,-0.11747622489929199,Nc1ccc(cc1)S(=O)(=O)c2ccc(N)cc2
201,2.0899543302541588,5 (195),0.2373388409614563,-0.22191020846366882,CNN
202,1.2615420350961268,3 (265),-0.1888444721698761,-0.4001421332359314,CC#C
203,-0.8459388437859048,5 (195),0.2871077060699463,-0.10693392157554626,CCOP(=S)(OCC)ON=C(C#N)c1ccccc1
204,-0.15764657112317462,3 (265),0.15691030025482178,-0.2172859013080597,CCNP(=S)(OC)OC(=CC(=O)OC(C)C)C
205,1.7254529203846247,3 (265),-0.0011455118656158447,-0.48279330134391785,C=CC=O
206,0.3687502701429574,2 (264),-0.18009519577026367,0.28461575508117676,O=c1[nH]cnc2nc[nH]c12 
207,0.4331297399380957,1 (179),-0.25704261660575867,-0.083966463804245,Oc2ccc1ncccc1c2 
208,0.6035459835134622,4 (225),0.07226353883743286,-0.05237993597984314,Fc1ccccc1
209,0.7597608734575482,3 (265),-0.1091015636920929,-0.44228044152259827,CCCCl
210,1.4366920632152538,5 (195),0.240273118019104,-0.2390601634979248,CCOC(=O)C
211,-0.6083028596891439,3 (265),0.09067052602767944,-0.34608471393585205,CCCC(C)(C)C
212,-0.4378866161137773,4 (225),0.05495893955230713,0.11405676603317261,Cc1cc(C)c(C)c(C)c1C
213,0.6792865362136251,1 (179),-0.37064993381500244,-0.15551525354385376,CC12CCC(CC1)C(C)(C)O2 
214,-0.38865525685867136,5 (195),0.3084043264389038,-0.2281518578529358,CCCCOC(=O)CCCCCCCCC(=O)OCCCC
215,-1.649735459316383,2 (264),-0.0862065851688385,0.02145296335220337,Clc1ccc(cc1)c2ccc(Cl)cc2 
216,1.6355110140531812,2 (264),-0.15502622723579407,0.12958282232284546,Cc1cccnc1C
217,0.4804675853756975,1 (179),-0.3493189811706543,-0.1093287467956543,CC(=C)C1CC=C(C)C(=O)C1
218,-1.2596716129105452,1 (179),-0.3912105858325958,0.11648434400558472,CCOP(=S)(OCC)SCSc1ccc(Cl)cc1
219,-0.2348072591864657,2 (264),-0.09879705309867859,0.20460724830627441,COc1cc(cc(OC)c1O)C6C2C(COC2=O)C(OC4OC3COC(C)OC3C(O)C4O)c7cc5OCOc5cc67
220,-2.711996710936168,1 (179),-0.2859129011631012,0.06045043468475342,c1cc2cccc3c4cccc5cccc(c(c1)c23)c54
221,0.12069996004992398,4 (225),0.16022461652755737,-0.051637232303619385,Cc1ccc(cc1N(=O)=O)N(=O)=O
222,-0.6272379978641847,1 (179),-0.2712973356246948,-0.030077338218688965,c1c(Br)ccc2ccccc12 
223,0.3479216181504126,4 (225),0.2797810435295105,0.21439498662948608,CNC(=O)Oc1cccc(N=CN(C)C)c1
224,0.91644914185601,2 (264),-0.1637207567691803,0.06551021337509155,COc2cnc1ncncc1n2
225,-0.05445006806920272,1 (179),-0.4390166699886322,0.060211896896362305,Cc3ccnc4N(C1CC1)c2ncccc2C(=O)Nc34 
226,-0.2759911847171791,4 (225),0.2681578993797302,-0.04262000322341919,CCOP(=S)(OCC)Oc1nc(Cl)n(n1)C(C)C
227,0.4946689390069782,5 (195),0.3891359567642212,-0.13335976004600525,CC(=C)C=C
228,0.5136040771820188,5 (195),0.411321759223938,-0.17571115493774414,CC(C)=CCCC(O)(C)C=C
229,-0.7077123351081076,4 (225),0.24282604455947876,-0.01903611421585083,COP(=S)(OC)Oc1ccc(SC)c(C)c1
230,1.247340681464847,3 (265),-0.004286259412765503,-0.2755492925643921,OC1CCCCC1
231,0.9065081943141138,5 (195),0.3941190838813782,-0.2736983001232147,O=C1NC(=O)NC(=O)C1(C)CC=C
232,-0.5136271688139402,1 (179),-0.4077147841453552,-0.1586889922618866,CC34CCC1C(CCC2CC(O)CCC12C)C3CCC4=O
233,1.4840299086528557,3 (265),0.2751849293708801,-0.37881147861480713,OCC(O)C(O)C(O)C(O)CO 
234,-0.7313812578269084,2 (264),-0.025016844272613525,-0.07880604267120361,Cc1ccc(cc1)c2ccccc2
235,-0.3668798479573746,5 (195),0.4502912163734436,0.09241360425949097,CCNc1nc(Cl)nc(NC(C)C)n1
236,0.6177473371447427,4 (225),0.2907009720802307,0.0801357626914978,NC(=S)Nc1ccccc1
237,0.8402352107014712,5 (195),0.3818448781967163,-0.16651779413223267,CCCC(=O)CCC
238,1.1147947142395616,5 (195),0.45738840103149414,-0.1286262571811676,CC(=O)C(C)(C)C
239,1.124262283327082,2 (264),-0.09267562627792358,-0.01042965054512024,Oc1ccc(Cl)cc1
240,1.1716001287646838,5 (195),0.4965856671333313,-0.2757197320461273,O=C1CCCCC1
