,Malaria,Group,TMAP1,TMAP2,smiles
13,-1.449873342762762,2 (1974),-0.11514014005661011,-0.018532276153564453,CCOc1cc(C=NN=C(N)N)ccc1OCc2ccccc2
14,1.3987168811184478,4 (2087),-0.06076130270957947,0.37133604288101196,CC(C)CCNC(=O)CN1C(=O)c2cccnc2Oc3ccccc13
15,-0.12072745570974334,2 (1974),-0.33078891038894653,0.01251286268234253,O=C(Nc1ccc(Oc2ccccc2)cc1)N(Cc3ccc(cc3)c4ccc(CN5CCNCC5)cc4)C6CCN(Cc7ccccc7)CC6
16,0.05521849524736325,5 (2978),0.21913635730743408,-0.23635876178741455,COC(=O)c1ccc(CC(C)NCC(O)c2cccc(c2)C(F)(F)F)cc1F
17,-1.8697104161592943,4 (2087),-0.026388317346572876,0.33267784118652344,CCN(CC)CCCN1CCN(CC1)C(=O)c2cccc(c2)c3noc(n3)C(F)(F)F
18,0.17027118769491045,4 (2087),0.11162865161895752,0.4547796845436096,CN(C)C(=O)CCCn1c(CNCCCNc2cc(O)c3ccccc3n2)cc4c(Cl)cc(Cl)cc14
19,0.3993799644522163,2 (1974),0.05093425512313843,-0.02311083674430847,CCOc1ccc2OCN(Cc3ccc(Cl)cc3)Cc2c1
20,1.2074069010602182,4 (2087),-0.11490893363952637,0.43739885091781616,Cc1ccc(cc1F)c2nc(cs2)C(=O)N(CCC#N)Cc3cccnc3
21,-1.8773173575897013,5 (2978),0.3637566566467285,-0.0635424554347992,Ic1ccc(cc1)N=C2C(N3CCCCC3)C(=O)c4ccccc4C2=O
22,-0.3126652109740576,1 (1208),-0.2535106837749481,0.23651599884033203,Oc1ccc(cc1c2ccc(Cl)c(Cl)c2)C(=O)NCCCCCC(=O)NCc3cccc(c3)C(F)(F)F
23,-1.7525691449980507,5 (2978),0.1646559238433838,-0.021095335483551025,COc1cc2nc(cc(N)c2cc1OC)c3ccc(Br)cc3
24,-0.3412877281117057,3 (1752),-0.05642238259315491,-0.23385325074195862,COC(=O)c1ccc2[nH]c(nc2c1)c3ccc(\C=C\C(=O)NC4CCN(Cc5ccccc5)CC4)cc3
25,-1.8232384893284288,5 (2978),0.3392670154571533,0.09979856014251709,CCCCCCCCN1CCN(CCCCCCNc2c3ccccc3nc4ccccc24)CC1
26,-0.1020327255651516,4 (2087),-0.09632113575935364,0.42378485202789307,O=C(Nc1ccc(cc1)c2noc(CCc3ccccc3)n2)c4cccs4
27,1.3937663759585917,1 (1208),-0.38836202025413513,0.1205829381942749,CCN(CC)CCCNC(=S)N(Cc1cc2ccc(OC)cc2nc1O)C3CCCCC3
28,-0.2803759168591065,5 (2978),0.3240068554878235,0.04297912120819092,CCOC(=O)C(Oc1ccc2ccccc2c1)C(=O)OCC
29,-1.5911069557493769,5 (2978),0.2627860903739929,-0.165833979845047,Cc1ccc(C=NNC(=O)c2nnn(c2c3ccc(cc3)[N+](=O)[O-])c4nonc4N)cc1
30,-0.307443581873312,4 (2087),-0.06495118141174316,0.3273286819458008,Fc1ccc(NC(=O)c2cnc(N3CCN(CC3)c4ccncc4)c(Cl)c2)cc1
31,2.7080502011022096,4 (2087),-0.11557424068450928,0.4397241473197937,COc1ccc(C)c2sc(nc12)N(Cc3cccnc3)C(=O)c4ccc(cc4)C#N
32,0.3046687497089905,3 (1752),0.0666932463645935,-0.23245739936828613,CCc1ccc(CN2CCC(CNC(=O)c3cc(cs3)c4cccc(F)c4)C2)cc1
33,-3.1709957413632432,5 (2978),0.4676089882850647,0.31178659200668335,Cc1cc(C)cc(c1)N2C(=NC(=NC2(C)C)N)N
34,0.12923230502594507,2 (1974),-0.3311615586280823,0.014098525047302246,C=CCN1CCC(CC1)N(Cc2cccc(Oc3ccccc3)c2)C(=O)C(c4ccccc4)c5ccccc5
35,0.013902905168991434,4 (2087),0.17844277620315552,0.15186113119125366,Clc1ccc2c(NC3CCC(CC3)NC(=O)CCC4CCCC4)ccnc2c1
36,0.22314355131420974,4 (2087),0.23674148321151733,0.37736237049102783,CC(C)NC(=O)c1ccc2CN(CC3CCCCC3)C(=Nc2c1)\C=C\c4ccccc4
37,-0.1643585299373308,5 (2978),0.4231329560279846,0.13201576471328735,COc1ccc(NC(=O)CCNc2cc(C)nc(NCCc3ccc(F)cc3)n2)cc1
38,-2.3095886104697767,2 (1974),0.09018760919570923,0.05449414253234863,COc1ccc(NC(=O)NC2CCN(C2)c3ccnc4cc(Cl)ccc34)cc1
39,0.5439156077296672,4 (2087),-0.07941979169845581,0.2535529136657715,NS(=O)(=O)c1ccc(CNC(=O)c2cnc3c(O)cccc3c2Nc4cccc(NC(=O)c5ccc(Cl)c(Cl)c5)c4)cc1
40,-0.9102283105420238,5 (2978),0.2769063711166382,0.03808748722076416,CCCCCCCCc1c(C)nc(C)c(C#N)c1O
41,-0.12387803372737607,4 (2087),0.19820034503936768,0.2726442813873291,COc1ccc(NC(=O)C=Cc2ccc(Oc3ccccc3Cl)c(c2)[N+](=O)[O-])cc1OCCN(C(C)C)C(C)C
42,-0.13258321257504985,2 (1974),-0.08923935890197754,-0.09911185503005981,CN(Cc1ccc(NC(=O)NC2CCN(CC2)C(=O)\C=C\c3ccc(Cl)c(Cl)c3)cc1)C4CCOCC4
43,-0.20773080895913612,5 (2978),0.2027454376220703,-0.30610600113868713,CC(C)C[C@H](NC(=O)c1ccc(F)cc1)C(=O)N[C@@H](CCc2ccccc2)\C=N\NC(=O)c3ccccc3
44,0.09166718852582384,5 (2978),0.29005366563796997,0.27764999866485596,CC[n+]1c(\C=C\N(C)c2ccccc2)sc(c3ccccc3)c1c4ccccc4
45,-0.3330750870734957,5 (2978),0.19064611196517944,-0.2502589821815491,COc1ccc(CC(C)NCC(O)c2ccc(Cl)c(Cl)c2)cc1
46,-0.8866192539419196,1 (1208),-0.4855555295944214,0.01674795150756836,CCNc1cc(cc(c1)C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNC(C)C)N3CC(CCS3(=O)=O)c4ccccc4
47,-0.029740648184515737,2 (1974),-0.07881060242652893,0.11707162857055664,CCOc1ccc(cc1OCC)C(C)NC(=O)c2cc(Cl)ccc2OC
48,-0.2690713905344565,2 (1974),0.0662001371383667,0.1259896159172058,CCC(=O)N(C1CCN(CCC2(CN(CCO2)C(=O)C3CCCCC3)c4ccc(Cl)c(Cl)c4)CC1)c5ccccc5
49,1.8453002361560848,4 (2087),-0.10347673296928406,0.37832915782928467,[O-][N+](=O)c1oc(cc1)C(=O)N2CCN(CC2)c3cccc(Cl)c3
50,-0.43136630931011255,2 (1974),-0.1239808201789856,-0.11073654890060425,CN(CCCc1c[nH]c2ccccc12)CCC3CCC(CC3)NC(=O)\C=C\c4ccc(Cl)c(Cl)c4
51,-2.8406344766694396,4 (2087),0.15105611085891724,0.2255294919013977,NS(=O)(=O)CCc1cccc(Nc2nccc(n2)c3c(nn4ccccc34)c5cccc(NC(=O)c6c(F)cccc6F)c5)c1
52,-0.3783364407199117,5 (2978),0.49468427896499634,0.13581132888793945,Cc1cc(C)n2nc(cc2n1)c3ccc(Cl)cc3
53,-1.0700248318161971,3 (1752),-0.31168514490127563,-0.2649887204170227,COc1cc2CC(C)(C)N=C(CCCCCl)c2cc1OC
54,0.07049133449693913,1 (1208),-0.2467156946659088,0.09742939472198486,OC(CNCc1occc1)Cn2c3ccc(Br)cc3c4cc(Br)ccc24
55,0.11005157411763118,2 (1974),0.10242354869842529,0.057023584842681885,COc1cc(Nc2nccc(n2)N3CCC(C3)NC(=O)Nc4cc(C)ccc4C)cc(OC)c1OC
56,-0.32720768264144,1 (1208),-0.24743852019309998,0.18969684839248657,CCC1(C)CC(CCNCc2ccccc2O)(CCO1)c3ccccc3OC
57,-0.0029000059553574717,5 (2978),0.2994566559791565,-0.14404040575027466,COc1ccc2c(NN=Cc3ccccc3F)cc(C)nc2c1
58,-0.16573801696938187,1 (1208),-0.4343375563621521,0.06391400098800659,COc1cccc(CNC(=O)c2cc(CNCc3ccccc3)ccc2c4cccc(CNCc5ccc(cc5)c6ccccc6)c4)c1
59,-0.2841932335341445,4 (2087),0.1901671290397644,0.2297695279121399,COCCN1CCC(CNCC(C)(C)c2nc(c3ccc(Cl)c(O)c3)c([nH]2)c4ccncc4)CC1
60,-0.4839106012581965,5 (2978),0.20305651426315308,-0.30460119247436523,COc1cccc2cc(oc12)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCc3ccccc3)\C=N\NC(=O)N4CCN(C)CC4
61,-1.7802262334143817,5 (2978),0.3747199773788452,-0.2751765251159668,CO\C(=C/1\C(C2=C(CC(CC2=O)c3ccc(OC)c(OC)c3)N=C1C)c4ccc(Cl)cc4Cl)\O
62,-0.18505957534805828,1 (1208),-0.24117448925971985,0.21498441696166992,Oc1ccc(cc1c2cccc(c2)C(F)(F)F)C(=O)N[C@@H](CC3CCCCC3)C(=O)NCCN4CCCCC4
63,0.015653692159442532,3 (1752),0.03982776403427124,-0.26483774185180664,O=C(NCC1CC1)C2CCN(CC2)C(c3ccccc3)c4nc5ccccc5s4
64,-1.8145655972000063,4 (2087),0.2061358094215393,0.4719098210334778,CCCCCSc1cc(O)c(cc1OC)C(CNC)C(C)C
65,-0.0845076100317139,4 (2087),-0.030960947275161743,0.37084120512008667,CC(=O)c1ccccc1OCCSc2nnc(Cc3cccs3)n2C4CCCCC4
66,0.22314355131420974,5 (2978),0.3584590554237366,-0.13029581308364868,[O-][N+](=O)c1cccc(c1)c2oc(\C=C\C(=O)Nc3nccs3)cc2
67,-0.1488695452663063,4 (2087),-0.1053575873374939,0.2902058959007263,Clc1ccc(NC(=O)c2ccc(CN3CCCN(Cc4ccsc4)CC3)cc2)cc1
68,0.026641930946421092,4 (2087),-0.18260249495506287,0.26220422983169556,CO[C@H]1Nc2cc(O)c(OC)cc2C(=O)N3C\C(=C/C)\C[C@@H]13
69,0.2110709700799406,1 (1208),-0.32122161984443665,0.393332302570343,COC(\C=C\c1csc(n1)c2csc(n2)C(C)\C=C\C=C\C(C)C)C(C)\C(=C\C(=O)N)\OC
70,-0.18729389842051247,5 (2978),0.14721184968948364,-0.09619101881980896,OCCNc1nc(Nc2ccc(Br)cc2)nc3ccccc13
71,-0.202375887364746,2 (1974),0.01070702075958252,-0.137637197971344,CC(C)N1CCC(CC1)N(Cc2ccc(cc2)c3ccc(cc3)C(F)(F)F)C(=O)CN4C(=CC(=O)c5ccccc45)SCc6cccc(F)c6F
72,0.22314355131420974,5 (2978),0.2998659014701843,-0.2875140309333801,CCCCCC(=O)N(CCN(C)C)C(CC)C1=Nc2ccccc2C(=O)N1c3ccc(F)cc3
73,-1.0062367744218546,5 (2978),0.49296897649765015,0.06365549564361572,Cc1ccc(Oc2ccc(NC(=O)CNc3ccccc3N4CCCC4=O)cc2)cc1
74,-0.3634565269803304,4 (2087),0.11674284934997559,0.17312151193618774,O=C(N1CCc2cc3nccc(N4CCN5CCC[C@H]5C4)c3cc12)c6csc(n6)c7cccnc7
75,-0.2187745393616024,2 (1974),-0.11508402228355408,-0.1304725706577301,COc1cc(OC)cc(C=CC(=O)N2CCC(CN3CCC(CC3)c4c[nH]c5ccccc45)CC2)c1
76,-0.6221253174027938,5 (2978),0.4001992344856262,0.11849159002304077,CC1(C)[C@H]2CC[C@@H](CNc3nc(NCCc4c[nH]cn4)nc(Nc5ccc6OCOc6c5)n3)[C@@H]1C2
77,0.5900064216404319,2 (1974),-0.11935335397720337,-0.17334145307540894,CSc1nccc(n1)c2cc(F)cc3CC(CNC(=O)C4CC(=O)c5ccccc45)Oc23
78,0.015385039992143947,4 (2087),-0.07172873616218567,0.22346192598342896,CN1CCCN(Cc2ccc(cc2)c3ccc(NC(=O)c4ccc(cc4)C#N)cc3)CC1
79,2.7080502011022096,3 (1752),-0.23589736223220825,-0.2256484031677246,CC(Sc1ccc(Cl)cc1)C(=O)Nc2ccc(Br)cc2F
80,0.8063865761664559,2 (1974),0.01884406805038452,0.17047208547592163,CCCC(=O)NC(c1ccc(Cl)cc1Cl)c2ccc3cccnc3c2O
81,-0.09098272217037356,3 (1752),-0.08834496140480042,-0.2470158040523529,CN(C)CCNC(=O)c1ccc(cc1)c2cnc3ccc(NCc4ccc(Cl)c(Cl)c4)nn23
82,-0.06340482481416729,1 (1208),-0.41660574078559875,0.26840007305145264,CC1CN(Cc2c(O)ccc3C(=O)C(=C(Oc23)C(F)(F)F)Oc4cc(C)cc(C)c4)CC(C)O1
83,-0.04395188752918283,5 (2978),0.35332661867141724,0.09123790264129639,CN1C(=O)NC2=C(N(C)C(=O)N2C)C1=O
84,-0.6830765123931467,2 (1974),0.06097710132598877,0.1309502124786377,COc1cccc(c1)C(=O)N2CCOC(CCN3CCC(CC3)c4ccccc4)(C2)c5ccc(Cl)c(Cl)c5
85,-0.3587572762027606,2 (1974),0.05033397674560547,0.025899231433868408,COc1ccc2nccc([C@@H](O)CN3CCC(CC3)NCc4cc5c(F)ccc(F)c5[nH]4)c2n1
86,-0.2319426336957784,5 (2978),0.3391139507293701,-0.1263909935951233,Cc1ccc2nc(C)cc(NN=Cc3ccc(cc3)[N+](=O)[O-])c2c1
87,-1.9953086281607644,5 (2978),0.3683551549911499,0.04678601026535034,COc1ccc(Nc2ncc(C#N)c(Nc3ccccc3C(=O)N)n2)cc1N4CCN(C)CC4
88,-0.23332349026279925,2 (1974),0.04240882396697998,0.08141481876373291,COc1ccc(NC(=O)NC2CCN(CCCOc3ccnc4cc(Cl)ccc34)C2)cc1OC
89,-0.6336722414931732,2 (1974),0.05091947317123413,-0.052321553230285645,CCN(CC)CCN1C(C2=C(Oc3ccc(F)cc3C2=O)C1=O)c4cccc(Cl)c4
90,-1.2662028808620702,5 (2978),0.3393191695213318,0.3801928162574768,Cc1ccccc1Cc2c(C)nc3c(C#N)c(C)nn3c2C
91,-1.4034662537549452,2 (1974),-0.1665736436843872,-0.09528765082359314,Clc1ccc(\C=C\C(=O)NCCCCCN2CCC(CC2)c3c[nH]c4c(cccc34)c5ccccc5)cc1Cl
92,-0.03666398437159147,2 (1974),-0.12265625596046448,-0.0841924250125885,O=C(C1CCC(CN2C(=S)Nc3ccccc3C2=O)CC1)N4CCC(=CC4)c5ccccc5
93,0.15043973908174613,1 (1208),-0.2399963140487671,0.12525928020477295,CC12CCC(CN(CC(O)Cn3c4ccccc4c5cc(I)ccc35)C1)C2(C)C
94,1.9329696377795784,3 (1752),-0.12970119714736938,-0.46203550696372986,Oc1ccc(NC(=O)c2cccc(c2)S(=O)(=O)N3CCCCC3)cc1
95,-0.2028228633816768,3 (1752),-0.11788436770439148,-0.2707131505012512,CN1CCC(CC1)C(=O)Nc2ccc(cc2)c3ccc(s3)c4nc5ccccc5[nH]4
96,-0.3581045367483269,4 (2087),-0.029010355472564697,0.4714697003364563,Cc1ccn2c(NC(C)(C)CC(C)(C)C)c(nc2c1)c3ccccc3OC(=O)C(C)(C)CCl
97,-0.14371300635865727,5 (2978),0.4437059760093689,0.11822807788848877,CCCC(C)Nc1nc(C)cc(N[C@@H](CC(C)C)C(=O)Nc2ccc(OC)cc2)n1
98,-0.2742923627188765,5 (2978),0.39069706201553345,-0.23429670929908752,CN(C)[C@H]1[C@@H]2C[C@@H]3Cc4c(ccc(O)c4C(=C3C(=O)[C@]2(O)C(=C(C(=O)N)C1=O)O)O)C#Cc5ccccn5
99,0.22314355131420974,4 (2087),0.11096048355102539,0.2894468307495117,CC(=O)Nc1ccc2nc(C)sc2c1
100,0.044484267086034535,2 (1974),0.051152586936950684,0.07807725667953491,COc1ccc(cc1OC)S(=O)(=O)NC2CCN(CCCOc3ccnc4cc(Cl)ccc34)C2
101,-5.744604469176456,5 (2978),0.41847580671310425,0.30485594272613525,CC1(C)N=C(N)N=C(N)N1OCCCOc2cccc(Cl)c2
102,0.41476353410828976,2 (1974),-0.34577035903930664,-0.012381136417388916,Oc1ccc(C[C@H](NC(=O)Nc2ccc(Oc3ccccc3)cc2)C(=O)NC4CCN(Cc5ccc(O)c(c5)[N+](=O)[O-])C4)cc1
103,-1.770028848764544,4 (2087),0.11972594261169434,0.17120671272277832,Clc1ccc(cc1)c2oc(cc2)C(=O)N3CCc4cc5nccc(N6CCN7CCC[C@H]7C6)c5cc34
104,-0.3429134801612267,3 (1752),0.05299407243728638,-0.3858080208301544,Nc1cccc(CNCc2ccc(cc2)c3cccc(c3)c4nc5ccccc5[nH]4)c1
105,-2.330984567515744,4 (2087),-0.15420863032341003,0.41545480489730835,[O-][N+](=O)c1ccc(cc1)S(=O)(=O)N2CCN(CC2)C(=S)NCCc3ccccc3
106,-2.0963842624101483,5 (2978),0.3649901747703552,0.12659704685211182,CN(C)CCCNc1cc(nc2ccccc12)c3ccccc3
107,2.4141264677269527,4 (2087),-0.07446551322937012,0.3677312731742859,CCOc1ccc(cc1)N2N=C(C(=O)NCCCN(C)Cc3ccccc3)c4ccccc4C2=O
108,-0.6562309996485748,3 (1752),-0.09445494413375854,-0.41649332642555237,Clc1cccc(c1)C23N=C(Nc4nc5ccccc5[nH]4)NC2(NC(=N3)Nc6nc7ccccc7[nH]6)c8ccccc8
109,-0.3062137943304873,3 (1752),-0.01703551411628723,-0.22629183530807495,Fc1cc(ccc1c2nc3cc(Cl)c(Cl)cc3[nH]2)C(=O)NC4CCN(Cc5ccccc5)CC4
110,-0.16665022449838934,2 (1974),-0.2867266833782196,-0.0009606480598449707,CC(C)(C)c1ccc(cc1)S(=O)(=O)Nc2ccccc2CN3N=C(C=CC3=O)N4CCNCC4
111,-1.5602555727945695,1 (1208),-0.3784515857696533,0.042235493659973145,CCCNCc1ccc(nc1)c2ccc(CN(C3CC3)C(=O)c4nn(nc4C)c5ccccc5)cc2
112,-0.5014276153817963,2 (1974),0.06049901247024536,-0.022269248962402344,CC1CN(C[C@@H](O)C2CCN(CC2)c3cc(ccn3)C#N)CCC14CNc5cc(C)ccc45
113,-0.07029518377044629,3 (1752),-0.14403381943702698,-0.4751700758934021,CCc1ccc(cc1)c2oc3ccc(NC(=O)c4cc(cc(c4)[N+](=O)[O-])[N+](=O)[O-])cc3n2
114,-0.3516992930456501,4 (2087),0.15672367811203003,0.2025400996208191,NC(=N)Nc1nc(cs1)c2cccc(NC(=O)NCc3ccc(OC(F)(F)F)cc3)c2
115,-0.2730158899482621,5 (2978),0.37759238481521606,0.2700802683830261,CCOc1cc(Cc2cnc(N)nc2N)cc(OCC)c1n3cccc3
116,-0.2641250832994729,4 (2087),0.10350024700164795,0.47514015436172485,Cc1cc(C)c2cc(CNCCCNc3nc4ccccc4[nH]3)[nH]c2c1
117,-3.9123148980246456,5 (2978),0.41796374320983887,0.30679672956466675,CCC(C)c1cccc(C(C)CC)c1OCCCON2C(=NC(=NC2(C)C)N)N
118,-0.18725862046102146,1 (1208),-0.4117392599582672,0.0473942756652832,CC[C@H](C)CNC(=O)c1cncc(c1)c2ccc(CNC3Cc4ccccc4C3)cc2
119,-1.1902911267817895,2 (1974),-0.15070539712905884,-0.18889498710632324,CCN(C1C(O)C(C)(C)Oc2ccc(cc12)C#N)C(=O)NC
120,-0.6186528106388853,4 (2087),-0.19072970747947693,0.22729957103729248,CCCN(CCC)CCCNc1ccc(cc1[N+](=O)[O-])C(=O)Nc2ccc(C)c(F)c2
121,-2.731447208851117,2 (1974),0.05199599266052246,0.12023144960403442,COc1cc(NC(=O)N2CCOC(CCN3CCC(CC3)c4ccccc4)(C2)c5ccc(Cl)c(Cl)c5)cc(OC)c1OC
122,-1.557005949575623,1 (1208),-0.3136720359325409,0.2650161385536194,COc1ccc2OC(=C(C#N)C(=O)c2c1)O
123,0.11637506181513214,2 (1974),-0.3459926247596741,-0.059226810932159424,COc1ccc2nc(Nc3nc(cs3)c4ccccn4)sc2c1
124,-0.21443161071218814,2 (1974),-0.26641419529914856,-0.15493184328079224,CC(=O)Nc1ccc2NC(=O)[C@H](Cc3ccc(O)cc3)N(C(C4CCCCC4)C(=O)NCc5ccccc5)C(=O)c2c1
125,-0.15869340205006752,1 (1208),-0.2753202021121979,0.1381664276123047,Cc1cc2nc(c3cc(Br)ccc3O)c(nc2cc1C)c4cc(Br)ccc4O
126,0.31342620736458005,4 (2087),0.16957247257232666,0.2475874423980713,COc1ccc(NC(=O)\C=C\c2ccc(cc2)c3ccc(cc3)c4noc(C)n4)cc1OCCN(C)C
127,0.08781959346135641,1 (1208),-0.39698511362075806,0.042154908180236816,C(Cc1cccnc1)NCc2ccc(cc2)c3ccc(CNC4Cc5ccccc5C4)cc3
128,-2.17997210480475,5 (2978),0.30140018463134766,0.36092352867126465,CC(C)(C)c1ccc(cc1)c2cc3c(ccc4nc(N)nc(N)c34)[nH]2
129,0.12951571996779326,3 (1752),0.07372921705245972,-0.23379424214363098,CSc1ccc(CN2CCC(CNC(=O)c3cc(cs3)c4ccccc4F)C2)cc1
130,-1.3882963637905636,5 (2978),0.12916040420532227,-0.11576083302497864,CCOc1ccc(cc1)C2N(C)c3ccccc3N2C
131,-0.7614260213132397,5 (2978),0.25934386253356934,-0.1756005585193634,COc1ccc2N(C(=O)CSc3oc(nn3)c4ccc(C)cc4)C(C)(C)C=C(C)c2c1
132,2.191653532286764,1 (1208),-0.252263605594635,0.2537917494773865,Cc1nnc(SCC(=O)NCc2occc2)n1c3ccc(F)cc3
133,0.5463857991645416,4 (2087),0.015586793422698975,0.24557799100875854,FC(F)C(F)(F)COS(=O)(=O)c1ccc(NC(=O)CCl)cc1
134,-0.4807450288793205,5 (2978),0.20322811603546143,-0.302700936794281,COc1cccc2cc(oc12)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCc3ccccc3)\C=N\N4C(=O)CN(Cc5ccccc5)C4=O
135,-0.17355255313604545,2 (1974),-0.09825226664543152,-0.04980531334877014,NC(=O)COc1cccc2CN(CCN3CCC(CC3)NC(=O)c4ccc(cc4)c5ccc(Cl)cc5)CCc12
136,2.0898991695786706,5 (2978),0.43122589588165283,0.260845422744751,COc1ccc(cc1)C2C(C#N)C(=Nc3ncnn23)C(C)(C)C
137,-0.22768776186719186,1 (1208),-0.4373742341995239,0.020816147327423096,CC(C)CCCC(C)(C)NC[C@@H](O)[C@H](Cc1ccccc1)NC(=O)c2cccc(CCC3CC3)c2
138,-0.0364034612567435,1 (1208),-0.37738940119743347,0.16719621419906616,CCCCCC(C)C(C)c1cc(O)c2c(OC(C)(C)CC2(O)c3ccnn3C)c1
139,-0.6636929352405961,4 (2087),-0.07544407248497009,0.22445744276046753,CN1CCN(CC1)c2cc3N(CCc3cc2Cl)C(=O)Nc4ccc(NC(=O)c5ccc(cc5)C(F)(F)F)cc4
140,-0.8249466087582685,2 (1974),-0.0796951949596405,-0.022729188203811646,OCCn1cc(C2CCN(CCN3CCC(CNC(=O)c4ccc(cc4)c5ccc(cc5)C(F)(F)F)CC3)CC2)c6ccccc16
141,0.4627791088808754,4 (2087),-0.019336700439453125,0.49762165546417236,Cc1nc2ccccn2c1C3(O)C(=O)Nc4c(Cl)cc(Cl)cc34
142,-3.8685368828506204,5 (2978),0.4613657593727112,0.312641978263855,Cc1cc(ccc1Cl)N2C(=NC(=NC2(C)C)N)N
143,0.2319675831802392,2 (1974),-0.1000414490699768,-0.1596531867980957,Cc1ccccc1C2CCN(CC2)C3CCC(CC3)NC(=O)\C=C\c4c(F)ccc(F)c4F
144,0.2742168214982103,3 (1752),-0.3347061574459076,-0.26127591729164124,CC(C)CN1C(C(C(=O)Nc2ccc(C)cn2)c3ccccc3C1=O)c4cccs4
145,-0.17088483572071614,4 (2087),-0.19766169786453247,0.2671850919723511,CN1CCC(CC1)N2CCC(CC2)Oc3cccc(c3)C(=O)NCCCC4CCCC4
146,-0.08052164926441867,5 (2978),0.4071469306945801,-0.27846387028694153,CCO\C(=C\1/C(C2=C(CC(C)(C)CC2=O)N=C1C)c3ccc(Cl)cc3)\O
147,-0.3904985676163963,2 (1974),0.03915524482727051,-0.06611615419387817,OC(CN1C(=N)N(Cc2ccc(Cl)cc2)c3ccccc13)c4ccc(Cl)c(Cl)c4
148,-2.1476658485882214,3 (1752),-0.11211475729942322,-0.41294559836387634,COc1cccc(NC(=O)Nc2cc(cc3C(=O)NCc23)c4ccc5[nH]ncc5c4)c1
149,2.7080502011022096,5 (2978),0.4051586389541626,-0.08967196941375732,Cc1ccc(cc1)S(=O)(=O)NCC(N2CCN(CC2)c3ccccc3F)c4cccnc4
150,0.22314355131420974,5 (2978),0.266743004322052,0.03936880826950073,CCOc1ccc2nc(C)c(CN(C)Cc3ccccc3)c(O)c2c1
151,-0.2010171823706968,5 (2978),0.11281770467758179,-0.1562608778476715,Cc1cc(c2ccc(Cl)cc2)c3c(N)c(sc3n1)C(=O)Nc4ccc(F)cc4
152,-1.8244806764051529,2 (1974),0.012489140033721924,-0.1407928168773651,CN1CCC(CC1)N(Cc2ccc(cc2)c3ccc(cc3)C(F)(F)F)C(=O)CN4C(=CC(=O)C5=C4CCC5)SCc6cccc(F)c6F
153,-0.03519696242696898,2 (1974),-0.32775741815567017,-0.018095552921295166,CC(C)CC1N(CCc2c1[nH]c3ccccc23)C(=O)CCc4ccccc4
154,-2.0439248414590905,5 (2978),0.266654908657074,0.04449993371963501,CCCCN(C)CC#Cc1ccc2nc(C)c(Cl)c(O)c2c1
155,-1.7830125671554085,4 (2087),0.19685977697372437,0.4310857057571411,COc1c(CCNCCCCNCCc2cc(Cl)c3ccccc3c2OC)cc(Cl)c4ccccc14
