,PDBbind-full,Group,TMAP1,TMAP2,smiles
84,-0.668531384973104,4 (1843),0.3045692443847656,-0.668531384973104,CC(=O)NC1C(O)C=C(C(=O)[O-])OC1C(O)C(O)CO
85,-0.6458442007954069,4 (1843),0.2447509765625,-0.6458442007954069,COC1OC(CO)C(O)C(OC2OC(C)C(O)CC2O)C1OC1OC(CO)C(O)C(O)C1O
86,-0.4983775036403762,3 (2028),-0.00833079218864441,-0.4983775036403762,Cc1cc(N=Nc2ccccc2C(=O)[O-])ccc1O
87,-0.4927057075959521,4 (1843),0.243857741355896,-0.4927057075959521,COC1OC(CO)C(O)C(OC2OC(C)C(O)CC2O)C1OC1OC(CO)C(O)C(O)C1O
88,-0.4643467273738304,5 (2737),0.06127309799194336,-0.4643467273738304,CCCCCC=CCC=CCC=CCC=CCCCC(=O)[O-]
89,-0.4530031352849821,5 (2737),-0.03709375858306885,-0.4530031352849821,CCC(C)C(NC(=O)C(CC(=O)[O-])NC(=O)C(CC(=O)[O-])NC(=O)C(CC(C)C)NC(=O)C(CO)NC(=O)C(Cc1ccccc1)NC(=O)C(CCC(=O)[O-])NC(=O)C(CCC(=O)[O-])NC(=O)C(Cc1ccccc1)NC(=O)C(CC(=O)[O-])NC(=O)C([NH3+])CO)C(=O)NC(CCC(=O)[O-])C(=O)NC(CCC(N)=O)C(=O)[O-]
90,-0.3735979906630426,2 (1495),-0.13888919353485107,-0.3735979906630426,O=C([O-])C1CC2(C(=O)[O-])C=CC(O)C(C2)O1
91,-0.3338954183520726,5 (2737),0.050540804862976074,-0.3338954183520726,CCCCCCCCCCCCCCCC(=O)[O-]
92,-0.3055364381299513,2 (1495),-0.33875572681427,-0.3055364381299513,CC1(C)SC(C(NC(=O)Cc2ccccc2)C(=O)NCc2ccccc2)[NH2+]C1C(=O)[O-]
93,-0.18642872119704185,5 (2737),-0.026995062828063965,-0.18642872119704185,CC(C)C(NC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)C(Cc1c[nH]cn1)NC(=O)C([NH3+])CCCC[NH3+])C(=O)NC(Cc1ccc(O)cc1)C(=O)NC(Cc1ccc(O)cc1)C(=O)O
94,-0.16374153701934474,1 (1777),-0.4729636013507843,-0.16374153701934474,Cc1ccc(S(=O)(=O)NC(Cc2ccc(C(N)=[NH2+])cc2)C(=O)N2CCCCC2)cc1
95,-0.14672614888607186,1 (1777),-0.46843916177749634,-0.14672614888607186,Cc1ccc(S(=O)(=O)NC(Cc2cccc(C(N)=[NH2+])c2)C(=O)N2CCCCC2)cc1
96,-0.10135178053067766,1 (1777),-0.11834248900413513,-0.10135178053067766,CN1C=CN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)C=C1
97,-0.10135178053067766,2 (1495),-0.17927753925323486,-0.10135178053067766,O=C([O-])C(O)C(O)C(=O)[O-]
98,-0.055977412175283514,3 (2028),-0.006938964128494263,-0.055977412175283514,Cc1cc(N=Nc2ccccc2C(=O)[O-])cc(C)c1O
99,-0.055977412175283514,1 (1777),-0.3350687026977539,-0.055977412175283514,CCC(C)C(NC(=O)C(Cc1cnc[nH]1)NC(=O)C(CCC(N)=O)NC(=O)C(CO)NC(=O)CNC(=O)C1CCCN1C(=O)C([NH3+])C(C)C)C(=O)NC(CC(=O)[O-])C(=O)NC(CO)C(=O)NC(CCC(N)=O)C(=O)NC(CCCC[NH3+])C(=O)NC(C=O)CCCC[NH3+]
100,-0.04463382008643522,5 (2737),0.2967108488082886,-0.04463382008643522,CC(=O)Nc1nnc(S(N)(=O)=O)s1
101,-0.010603043819889349,1 (1777),-0.4813583791255951,-0.010603043819889349,NC(=[NH2+])c1ccc(CC(NC(=O)CNS(=O)(=O)c2ccc3ccccc3c2)C(=O)N2CCCCC2)cc1
102,0.023427732446656014,2 (1495),-0.14010891318321228,0.023427732446656014,O=C([O-])C1CC2(C(=O)[O-])C=CC(O)C(C2)O1
103,0.0971610810241714,2 (1495),-0.2227472960948944,0.0971610810241714,O=C([O-])CC(Cc1ccccc1)C(=O)[O-]
104,0.10283287706859603,1 (1777),-0.3804967999458313,0.10283287706859603,CC(C)c1ccc(NC(=O)C2CCCN2C(=O)C(CCCC[NH3+])NC(=O)C(F)(F)F)cc1
105,0.13686365333514142,2 (1495),-0.22707971930503845,0.13686365333514142,O=C([O-])C(CCc1ccccc1)CC1(C(=O)NC(Cc2c[nH]c3ccccc23)C(=O)[O-])CCCC1
106,0.2105970019126568,3 (2028),-0.04537960886955261,0.2105970019126568,CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)NC(CCC(=O)[O-])C(=O)[O-])cc1
107,0.27298675840132386,2 (1495),-0.23813611268997192,0.27298675840132386,CC(C)c1ccc(NC(=O)C(Cc2ccccc2)NC(=O)C(CCCC[NH3+])NC(=O)C(F)(F)F)cc1
108,0.318361126756718,4 (1843),0.014187633991241455,0.318361126756718,Nc1ccnc2c1ncn2C1OC(CO)C(O)C1O
109,0.318361126756718,3 (2028),-0.06775328516960144,0.318361126756718,NC(=[NH2+])NCCCC1NC(=O)C2CCCN2C(=O)C([NH2+]CO)CNC(=O)C=CC(Cc2ccc(O)cc2)NC(=O)C(Cc2ccccc2)NC(=O)C1=O
110,0.3637354951121122,1 (1777),-0.346280574798584,0.3637354951121122,CCC(C)C(NC(=O)C(CCC(=O)[O-])NC(=O)C(CCC(=O)[O-])NC(=O)C(Cc1ccccc1)NC(=O)C([NH3+])CC(=O)[O-])C(=O)N1CCCC1C(=O)NC(CCC(=O)[O-])C(=O)NC(CCC(=O)[O-])C(=O)NC(Cc1ccc(O)cc1)C(=O)NC(CC(C)C)C(=O)[O-]
111,0.3694072911565363,2 (1495),-0.33480802178382874,0.3694072911565363,CC1(C)SC(C(NC(=O)Cc2ccccc2)C(=O)NCc2ccccc2)[NH2+]C1C(=O)NC(CO)Cc1ccccc1
112,0.4658278239117488,4 (1843),0.4934970736503601,0.4658278239117488,CC1(C)COC(=O)CCCCCCCCCCCOC(=O)C2CCCCN2C(=O)C1=O
113,0.5509047645781129,2 (1495),-0.2370729148387909,0.5509047645781129,CC(C)CC(NC(=O)C(CCCC[NH3+])NC(=O)C(F)(F)F)C(=O)Nc1ccc(C(C)C)cc1
114,0.5565765606225371,5 (2737),-0.04057028889656067,0.5565765606225371,CCC(C)CNC(=O)CC(O)C(CC(C)C)NC(=O)C(CCCCNC(=S)NC)NC(=O)C(Cc1ccccc1)NS(=O)(=O)N(C)C
115,0.57359194875581,2 (1495),-0.23513677716255188,0.57359194875581,[NH3+]C(Cc1c[nH]cn1)C(=O)[O-]
116,0.6132945210667795,3 (2028),-0.04548037052154541,0.6132945210667795,CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)NC(CCC(=O)[O-])C(=O)[O-])cc1
117,0.6246381131556283,2 (1495),-0.3467971086502075,0.6246381131556283,N#Cc1ccc(NC(NC(c2ccccc2)c2ccccc2)=[NH+]CC(=O)[O-])cc1
118,0.6983714617331437,1 (1777),-0.4429066777229309,0.6983714617331437,CC1CNc2c(cccc2S(=O)(=O)NC(CCCNC(N)=[NH2+])C(=O)N2CCC(C)CC2C(=O)[O-])C1
119,0.7721048103106591,1 (1777),-0.3534519076347351,0.7721048103106591,CCC(C)C(NC(=O)C1CCCN1C(=O)C(CCC(=O)[O-])NC(=O)C(Cc1ccc(O)cc1)NC(=O)CCC(=O)[O-])C(=O)N1CCCC1C(=O)NC(CCC(=O)[O-])C(=O)NC(CCC(=O)[O-])C(=O)NC(C)C(=O)NC(C)C(N)=O
120,0.8515099549325981,4 (1843),-0.05510503053665161,0.8515099549325981,CC12CCC3C(CCC4CC(O)CCC43C)C1CCC2=O
121,0.8628535470214473,1 (1777),-0.2167893350124359,0.8628535470214473,CC(NC(=O)C(Cc1ccc(O)cc1)NC(=O)C(CC(=O)[O-])NC(=O)C1CCCN1C(=O)C(NC(=O)C(CC(=O)[O-])NC(=O)C([NH3+])Cc1ccc(O)cc1)C(C)C)C(=O)NC(CO)C(N)=O
122,0.8855407311991444,2 (1495),-0.31558957695961,0.8855407311991444,COC(=O)C(NC(=O)C(NC(=O)CCC(O)C(Cc1ccccc1)NC(=O)C(C)NC(=O)C(C)[NH3+])C(C)C)C(C)C
123,0.8855407311991444,1 (1777),-0.35937488079071045,0.8855407311991444,CC(C)C(NC(=O)C(Cc1ccccc1)CC(O)C(Cc1ccccc1)NC(=O)OC(C)(C)C)c1ncc[nH]1
124,0.9479304876878104,2 (1495),-0.17189815640449524,0.9479304876878104,[NH3+]CCCCC([NH3+])C(=O)[O-]
125,1.010320244176478,5 (2737),0.07810485363006592,1.010320244176478,CCCCC(NC(=O)C(Cc1ccccc1)NC(=O)N1CCOCC1)C(=O)NC(CC1CCCCC1)C(O)(O)C(F)(F)C(=O)NC
126,1.0330074283541753,2 (1495),-0.08314231038093567,1.0330074283541753,CNC(=O)C(F)(F)C(O)C(CC(C)C)NC(=O)C(NC(=O)C(NC(=O)CC(C)C)C(C)C)C(C)C
127,1.0330074283541753,3 (2028),-0.037483155727386475,1.0330074283541753,CCC(C)(C)C(=O)C(=O)N1CCCCC1C(=O)OC(CCc1ccccc1)c1ccccc1
128,1.0783817967095697,2 (1495),-0.3165616989135742,1.0783817967095697,COC(=O)C(NC(=O)C(NC(=O)CCC(O)C(Cc1ccccc1)NC(=O)C(C)NC(=O)C(C)[NH3+])C(C)C)C(C)C
129,1.0840535927539936,3 (2028),0.0018088817596435547,1.0840535927539936,Nc1c2c(nc3ccccc13)CCCC2
130,1.0897253887984166,4 (1843),-0.05034077167510986,1.0897253887984166,CC12CCC3C(CCC4CC(=O)CCC43C)C1CCC2=O
131,1.0897253887984166,3 (2028),-0.16785654425621033,1.0897253887984166,CCNC(=O)C=C(C)C=CC=C(C)C=CC1=C(C)CCCC1(C)C
132,1.118084369020539,3 (2028),-0.03582197427749634,1.118084369020539,CCC(C)(C)C(=O)C(=O)N1CCCCC1C(=O)OC(CCc1ccccc1)C1CCCCC1
133,1.1350997571538108,1 (1777),-0.477969229221344,1.1350997571538108,NC(=[NH2+])c1ccc(CC(NC(=O)CNS(=O)(=O)c2ccc3ccccc3c2)C(=O)N2CCCCC2)cc1
134,1.1577869413315094,1 (1777),-0.47650817036628723,1.1577869413315094,NC(=[NH2+])c1ccc(CC(NC(=O)CNS(=O)(=O)c2ccc3ccccc3c2)C(=O)N2CCCCC2)cc1
135,1.259879270131146,2 (1495),-0.3148919939994812,1.259879270131146,COC(=O)C(NC(=O)C(NC(=O)CCC(O)C(Cc1ccccc1)NC(=O)C(C)NC(=O)C(C)[NH3+])C(C)C)C(C)C
136,1.2712228622199944,2 (1495),-0.3353078365325928,1.2712228622199944,CC1(C)SC(C(NC(=O)Cc2ccccc2)C(=O)NCc2ccccc2)[NH2+]C1C(=O)NC(Cc1ccccc1)C(O)CC(=O)NCc1nc2ccccc2[nH]1
137,1.2939100463976918,1 (1777),-0.2329733967781067,1.2939100463976918,CCC(C)C(NC(=O)C1CCCN1C(=O)C(CCC(=O)[O-])NC(=O)C(Cc1ccccc1)NC(=O)C(CC(=O)[O-])NC(=O)CC=CCNC(=O)CC=CCNC(=O)CCCCC(=O)C(CCCNC(N)=[NH2+])NC(=O)C1CCCN1C(=O)C(Cc1ccccc1)NC(C)=O)C(=O)N1CCCC1C(N)=O
138,1.3279408226642355,1 (1777),-0.277302086353302,1.3279408226642355,CCC(C)C(NC(=O)C(CCC(=O)[O-])NC(=O)C(CCC(=O)[O-])NC(=O)C(Cc1ccc(O)cc1)NC(=O)C(C)NC(=O)C1CCC[NH2+]1)C(=O)N1CCCC1C=O
139,1.4300331514638722,4 (1843),-0.06081050634384155,1.4300331514638722,CC(=O)C1CCC2C3CCC4CC(OC(=O)CCC(=O)[O-])CCC4(C)C3CCC12C
140,1.4470485395971469,1 (1777),-0.1621568202972412,1.4470485395971469,C[NH2+]C1CC(C)S(=O)(=O)c2sc(S(N)(=O)=O)cc21
141,1.498094703996965,1 (1777),-0.16179507970809937,1.498094703996965,CC1CC([NH3+])c2cc(S(N)(=O)=O)sc2S1(=O)=O
142,1.6001870327966017,2 (1495),-0.08439058065414429,1.6001870327966017,CNC(=O)C(F)(F)C(O)(O)C(CC(C)C)NC(=O)C(NC(=O)C(NC(=O)CC(C)C)C(C)C)C(C)C
